TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	STRATUM	BRA0308	BRA - stratum 08 : AMAPÁ - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0309	BRA - stratum 09 : AMAPÁ - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA0410	BRA - stratum 10 : AMAZONAS - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0411	BRA - stratum 11 : AMAZONAS - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0412	BRA - stratum 12 : AMAZONAS - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA0513	BRA - stratum 13 : BAHIA - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0514	BRA - stratum 14 : BAHIA - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0515	BRA - stratum 15 : BAHIA - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA0616	BRA - stratum 16 : CEARÁ - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0617	BRA - stratum 17 : CEARÁ - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0618	BRA - stratum 18 : CEARÁ - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA0719	BRA - stratum 19 : DISTRITO FEDERAL - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0720	BRA - stratum 20 : DISTRITO FEDERAL - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA0821	BRA - stratum 21 : ESPÍRITO SANTO - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0822	BRA - stratum 22 : ESPÍRITO SANTO - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0823	BRA - stratum 23 : ESPÍRITO SANTO - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA0924	BRA - stratum 24 : GOIÁS - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0925	BRA - stratum 25 : GOIÁS - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA0926	BRA - stratum 26 : GOIÁS - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1027	BRA - stratum 27 : MARANHÃO - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1028	BRA - stratum 28 : MARANHÃO - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1029	BRA - stratum 29 : MARANHÃO - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1130	BRA - stratum 30 : MATO GROSSO - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1131	BRA - stratum 31 : MATO GROSSO - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1132	BRA - stratum 32 : MATO GROSSO - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1233	BRA - stratum 33 : MATO GROSSO DO SUL - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1234	BRA - stratum 34 : MATO GROSSO DO SUL - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1235	BRA - stratum 35 : MATO GROSSO DO SUL - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1336	BRA - stratum 36 : MINAS GERAIS - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1337	BRA - stratum 37 : MINAS GERAIS - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1338	BRA - stratum 38 : MINAS GERAIS - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1439	BRA - stratum 39 : PARÁ - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1440	BRA - stratum 40 : PARÁ - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1441	BRA - stratum 41 : PARÁ - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1542	BRA - stratum 42 : PARAÍBA - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1543	BRA - stratum 43 : PARAÍBA - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1544	BRA - stratum 44 : PARAÍBA - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1645	BRA - stratum 45 : PARANÁ - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1646	BRA - stratum 46 : PARANÁ - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1647	BRA - stratum 47 : PARANÁ - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1748	BRA - stratum 48 : PERNAMBUCO - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1749	BRA - stratum 49 : PERNAMBUCO - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1750	BRA - stratum 50 : PERNAMBUCO - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1851	BRA - stratum 51 : PIAUÍ - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1852	BRA - stratum 52 : PIAUÍ - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1853	BRA - stratum 53 : PIAUÍ - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA1954	BRA - stratum 54 : RIO DE JANEIRO - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1955	BRA - stratum 55 : RIO DE JANEIRO - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA1956	BRA - stratum 56 : RIO DE JANEIRO - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA2057	BRA - stratum 57 : RIO GRANDE DO NORTE - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2058	BRA - stratum 58 : RIO GRANDE DO NORTE - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2059	BRA - stratum 59 : RIO GRANDE DO NORTE - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA2160	BRA - stratum 60 : RIO GRANDE DO SUL - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2161	BRA - stratum 61 : RIO GRANDE DO SUL - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2162	BRA - stratum 62 : RIO GRANDE DO SUL - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA2263	BRA - stratum 63 : RONDÔNIA - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2264	BRA - stratum 64 : RONDÔNIA - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2265	BRA - stratum 65 : RONDÔNIA - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA2366	BRA - stratum 66 : RORAIMA - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2367	BRA - stratum 67 : RORAIMA - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2368	BRA - stratum 68 : RORAIMA - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA2469	BRA - stratum 69 : SANTA CATARINA - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2470	BRA - stratum 70 : SANTA CATARINA - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2471	BRA - stratum 71 : SANTA CATARINA - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA2572	BRA - stratum 72 : SÃO PAULO - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2573	BRA - stratum 73 : SÃO PAULO - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2574	BRA - stratum 74 : SÃO PAULO - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA2675	BRA - stratum 75 : SERGIPE - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2676	BRA - stratum 76 : SERGIPE - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2677	BRA - stratum 77 : SERGIPE - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA2778	BRA - stratum 78 : TOCANTINS - FEDERAL/ESTADUAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2779	BRA - stratum 79 : TOCANTINS - MUNICIPAL
1	File Information	Variable Values	Variable Values	STRATUM	BRA2780	BRA - stratum 80 : TOCANTINS - PRIVADA
1	File Information	Variable Values	Variable Values	STRATUM	BRA9797	Undisclosed STRATUM - Brazil
1	File Information	Variable Values	Variable Values	STRATUM	CAN0101	CAN - stratum 01 : prov 10 Fr.& Eng. 0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0102	CAN - stratum 02 : prov 10 Fr.& Eng. 18 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0103	CAN - stratum 03 : prov 10 Fr.& Eng. 35 to 196
1	File Information	Variable Values	Variable Values	STRATUM	CAN0104	CAN - stratum 04 : prov 10 Fr.& Eng. 197 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0210	CAN - stratum 10 : prov 11 Fr.& Eng. 0 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0320	CAN - stratum 20 : prov 12 Eng. 0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0321	CAN - stratum 21 : prov 12 Eng. 18 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0322	CAN - stratum 22 : prov 12 Eng. 35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0325	CAN - stratum 25 : prov 12 Fr. 0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0326	CAN - stratum 26 : prov 12 Fr. 18 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0430	CAN - stratum 30 : prov 13 Eng. 0 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0431	CAN - stratum 31 : prov 13 Eng. 35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0435	CAN - stratum 35 : prov 13 Fr. 0 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0436	CAN - stratum 36 : prov 13 Fr. 35 to 117
1	File Information	Variable Values	Variable Values	STRATUM	CAN0437	CAN - stratum 37 : prov 13 Fr. 118 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0540	CAN - stratum 40 : prov 24 Eng. 0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0541	CAN - stratum 41 : prov 24 Eng. 18 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0542	CAN - stratum 42 : prov 24 Eng. 35 to 305
1	File Information	Variable Values	Variable Values	STRATUM	CAN0543	CAN - stratum 43 : prov 24 Eng. 306 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0545	CAN - stratum 45 : prov 24 Fr.  0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0546	CAN - stratum 46 : prov 24 Fr. 18 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0547	CAN - stratum 47 : prov 24 Fr.  35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0650	CAN - stratum 50 : prov 35 Eng.  0 to 2
1	File Information	Variable Values	Variable Values	STRATUM	CAN0651	CAN - stratum 51 : prov 35 Eng. 3 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0652	CAN - stratum 52 : prov 35 Eng.  35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0655	CAN - stratum 55 : prov 35 Fr.  0 to 2
1	File Information	Variable Values	Variable Values	STRATUM	CAN0656	CAN - stratum 56 : prov 35 Fr.  3 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0657	CAN - stratum 57 : prov 35 Fr.  35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0760	CAN - stratum 60 : prov 46 Eng.  0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0761	CAN - stratum 61 : prov 46 Eng.  18 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0762	CAN - stratum 62 : prov 46 Eng.  35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0765	CAN - stratum 65 : prov 46 Fr.  0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0766	CAN - stratum 66 : prov 46 Fr.  18 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0870	CAN - stratum 70 : prov 47 Eng.  0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0871	CAN - stratum 71 : prov 47 Eng. 18 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0872	CAN - stratum 72 : prov 47 Eng. 35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0875	CAN - stratum 75 : prov 47 Fr.  0 to 8
1	File Information	Variable Values	Variable Values	STRATUM	CAN0876	CAN - stratum 76 : prov 47 Fr.  9 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0980	CAN - stratum 80 : prov 48 Eng.  0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN0981	CAN - stratum 81 : prov 48 Eng.  18 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN0982	CAN - stratum 82 : prov 48 Eng.  35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN0985	CAN - stratum 85 : prov 48 Fr.  0 to 8
1	File Information	Variable Values	Variable Values	STRATUM	CAN0986	CAN - stratum 86 : prov 48 Fr.  9 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN1090	CAN - stratum 90 : prov 59 Eng.  0 to 17
1	File Information	Variable Values	Variable Values	STRATUM	CAN1091	CAN - stratum 91 : prov 59 Eng.  18 to 34
1	File Information	Variable Values	Variable Values	STRATUM	CAN1092	CAN - stratum 92 : prov 59 Eng.  35 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN1095	CAN - stratum 95 : prov 59 Fr.  0 to 8
1	File Information	Variable Values	Variable Values	STRATUM	CAN1096	CAN - stratum 96 : prov 59 Fr.  9 to ...
1	File Information	Variable Values	Variable Values	STRATUM	CAN9797	Undisclosed STRATUM - Canada
1	File Information	Variable Values	Variable Values	STRATUM	CHE0008	CHE - stratum 08 : 8-D-Rest.gr9.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0009	CHE - stratum 09 : 9-D-CH.other.v1.pub
1	File Information	Variable Values	Variable Values	STRATUM	CHE0010	CHE - stratum 10 : 10-D-CH.other.v2.pub
1	File Information	Variable Values	Variable Values	STRATUM	CHE0011	CHE - stratum 11 : 11-D-CH.other.v3.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0012	CHE - stratum 12 : 12-D-CH.other.b.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0013	CHE - stratum 13 : 13-D-CH.gr9.priv.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0021	CHE - stratum 21 : 21-F-CH.other.v1.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0022	CHE - stratum 22 : 22-F-CH.other.v2.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0023	CHE - stratum 23 : 23-F-CH.other.v3.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0024	CHE - stratum 24 : 24-F-CH.other.b.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0025	CHE - stratum 25 : 25-F-CH.gr9.priv.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0027	CHE - stratum 27 : 27-I-CH.other.v.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0028	CHE - stratum 28 : 28-I-CH.other.b.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0029	CHE - stratum 29 : 29-I-CH.gr9.priv.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0101	CHE - stratum 01 : 1-AG.gr9.pub
1	File Information	Variable Values	Variable Values	STRATUM	CHE0303	CHE - stratum 03 : 3-BE(d).gr9.pub
1	File Information	Variable Values	Variable Values	STRATUM	CHE0404	CHE - stratum 04 : 4-SG.gr9.pub
1	File Information	Variable Values	Variable Values	STRATUM	CHE0661	CHE - stratum 61 : 61-ZH.gr9.pub.gym
1	File Information	Variable Values	Variable Values	STRATUM	CHE0662	CHE - stratum 62 : 62-ZH.gr9.pub.rest
1	File Information	Variable Values	Variable Values	STRATUM	CHE0706	CHE - stratum 06 : 6-VS(d).gr9.pub
1	File Information	Variable Values	Variable Values	STRATUM	CHE0814	CHE - stratum 14 : 14-BE(f).gr9.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE0915	CHE - stratum 15 : 15-FR(f).gr9.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE1016	CHE - stratum 16 : 16-GE.gr9.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE1117	CHE - stratum 17 : 17-JU.gr9.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE1218	CHE - stratum 18 : 18-NE.gr9.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE1319	CHE - stratum 19 : 19-VD.gr9.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE1420	CHE - stratum 20 : 20-VS(f).gr9.pub.
1	File Information	Variable Values	Variable Values	STRATUM	CHE1526	CHE - stratum 26 : 26-I-CH.gr9.pub.
